archivo,clase,rms,zcr,centroid,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,cluster,concentracion
180132-4-0-0.wav,drilling,0.07108818,0.17141621224832215,2623.1163547949654,-192.04951,86.64625,-16.121384,10.424818,-13.634451,-8.492755,-10.9925785,-1.896437,0.029775094,-1.2446021,-7.077525,5.372828,-1.7740071,0,moderado
180132-4-1-0.wav,drilling,0.07794992,0.18071761592741936,2840.0644645344005,-143.4616,75.9497,-13.657907,17.026716,-16.20421,-9.760471,-23.594683,-11.041797,-3.7225301,-6.6401224,-5.2990713,3.4293063,2.0740645,0,moderado
180132-4-2-0.wav,drilling,0.057249174,0.17698317307692307,2934.919998780327,-147.97206,74.28747,-9.353094,13.519943,-11.736201,-4.5769763,-22.301767,-3.6774096,-12.405821,-3.6710901,-1.0499294,1.5776868,-1.3964797,0,moderado
180132-4-3-0.wav,drilling,0.12114976,0.25497595285404623,3554.546295034747,-25.741936,34.74068,-39.123642,8.268329,-13.705663,-12.15971,-15.350438,-5.052435,-12.454028,-9.3025,-11.39218,1.9023707,-5.955756,1,no_favorable
180134-4-1-3.wav,drilling,0.14871123,0.35951894418352603,4121.863145600002,-32.015396,22.721943,-8.39121,24.273083,-55.014553,-3.5093987,5.487106,-12.915784,-7.2102046,4.151441,-18.183048,11.183612,-17.283514,1,no_favorable
180134-4-1-7.wav,drilling,0.14591138,0.336225388367052,3853.003502195444,-37.130764,35.207516,-11.186668,32.762478,-52.50228,-10.823402,13.74835,-11.501859,-5.6271515,9.100354,-22.585306,15.943681,-16.296509,1,no_favorable
180134-4-1-8.wav,drilling,0.12804984,0.33522060151734107,3885.5370688274734,-54.241398,38.553005,-0.88537246,33.715343,-51.292618,-8.545023,13.798205,-14.598641,-8.153596,11.563722,-25.65174,17.485035,-13.101968,1,no_favorable
180134-4-1-9.wav,drilling,0.12262543,0.3442608607297688,4029.6628982982966,-64.78134,33.797153,4.9695373,35.20532,-47.138283,-8.063701,10.782239,-17.995913,-8.834406,14.162307,-29.22322,16.065174,-10.466306,1,no_favorable
180134-4-2-0.wav,drilling,0.091169156,0.3670209763367052,4518.819375778651,-74.74369,11.886612,9.592729,35.15772,-14.796593,-5.5260963,-6.6623106,-18.340479,-9.255867,4.7853117,-20.415298,8.2452345,-4.564058,1,no_favorable
180134-4-2-1.wav,drilling,0.09249305,0.37578463692196534,4585.6450780979385,-64.90299,1.1461877,7.39973,44.42,-10.21062,1.4874405,-6.8594637,-20.06152,-8.76134,3.3767724,-19.523148,2.9319,-4.063226,1,no_favorable
180134-4-2-11.wav,drilling,0.089736946,0.40941112716763006,4893.66928041498,-76.55871,-18.24793,-16.29538,23.968126,-5.5468097,3.3030403,6.4780965,-6.9317646,0.6154082,5.533688,-20.602982,2.927876,-2.4439807,1,no_favorable
180134-4-2-13.wav,drilling,0.061511103,0.37995619580924855,4461.699030821319,-129.74474,4.818326,-20.28202,22.299612,-7.770948,10.4244995,3.4017751,-7.2929044,-2.6027906,9.491827,-13.259615,3.4458466,-1.6381903,1,no_favorable
180134-4-2-15.wav,drilling,0.07619674,0.41512373554913296,4841.660584370661,-79.34824,-15.733296,-22.31446,19.22641,3.132422,14.862429,7.9252253,-7.65713,-8.730543,9.28898,-9.041836,5.8289676,-3.7580786,1,no_favorable
180134-4-2-16.wav,drilling,0.07625576,0.4194420610549133,4836.64310624916,-77.48521,-14.243222,-21.798367,17.723257,-1.0266025,14.084808,8.391942,-7.448438,-10.454941,8.956027,-6.4078293,7.3494287,-3.8087447,1,no_favorable
180134-4-2-17.wav,drilling,0.075954884,0.41856428377890176,4836.60441331811,-76.7332,-11.859434,-19.297958,16.669086,-4.109875,12.3699045,9.1107,-9.051723,-11.495347,8.141342,-5.489242,10.773065,-1.2875749,1,no_favorable
180134-4-2-19.wav,drilling,0.068326786,0.3868316473988439,4654.940566616405,-110.9083,-2.885631,-17.354967,16.627789,-8.159567,10.253692,10.112598,-4.734255,-7.1190143,7.845665,-7.4101243,9.924576,-2.2600214,1,no_favorable
180134-4-2-3.wav,drilling,0.083831735,0.3751749909682081,4522.734529983297,-78.71193,-0.9405137,0.8321088,48.316406,-10.657106,-1.4374125,0.93753034,-15.770914,-14.865688,4.995394,-18.698977,0.90993416,-8.7514305,1,no_favorable
180134-4-2-4.wav,drilling,0.09341377,0.3915874503251445,4588.868335859898,-77.00028,-1.1459026,1.0040139,47.515614,-13.717082,-3.900579,2.8928769,-15.404265,-13.339734,6.4896812,-21.362747,4.6179085,-12.997804,1,no_favorable
180134-4-2-5.wav,drilling,0.09675043,0.41294763818641617,4744.752542654569,-77.892,-7.441898,-2.2925332,42.341076,-12.396404,-4.293614,3.455887,-11.6779995,-7.9298496,6.5376797,-22.993303,5.706406,-12.809661,1,no_favorable
180134-4-2-6.wav,drilling,0.08860657,0.4350416591401734,4928.6042217019,-78.02595,-16.298632,-10.770997,29.547312,-8.108444,1.0984206,3.828019,-7.144637,-4.5943217,6.8543906,-16.974588,4.6706643,-8.30254,1,no_favorable
180134-4-2-9.wav,drilling,0.08330498,0.4318043262283237,4981.547215402032,-73.597496,-17.84205,-17.265684,18.988544,-4.272863,8.827755,8.209485,-6.3716116,-5.703242,6.7447176,-9.79721,8.083313,-3.1635594,1,no_favorable
180156-1-0-0.wav,car_horn,0.09874829,0.10084922640931372,1814.2021802476736,-109.46003,123.38951,-36.736324,25.373245,-14.607911,16.49323,2.1364412,14.115376,-2.5022426,9.743772,-1.9146917,5.9228287,-0.26663744,0,moderado
180156-1-1-0.wav,car_horn,0.14253071,0.1622590095766129,2393.5889076239996,-83.958916,92.09376,-13.75933,23.341581,0.5875106,14.916409,15.296634,7.0498776,-5.8317156,20.113453,-3.8725786,3.265858,3.2469273,2,favorable
180156-1-10-0.wav,car_horn,0.11186762,0.13123914930555555,1906.5452792790759,-89.83098,120.812904,-41.477158,37.610867,-7.8840895,15.5095415,-8.030844,18.36733,-1.2173833,6.9833326,-3.5950017,6.1426516,-4.65193,0,moderado
180156-1-11-0.wav,car_horn,0.17519717,0.07338686342592593,1737.1159855204173,-73.33118,123.141365,-33.46602,33.283985,-8.916318,24.781822,-3.589532,7.727253,-2.4458072,5.3931203,-5.1514626,2.75661,-6.0681486,0,moderado
180156-1-12-0.wav,car_horn,0.11550317,0.07783203125,1865.287760425992,-88.52328,119.84342,-41.752583,32.200233,-6.5350657,22.430456,0.10331936,13.595312,0.84247506,7.4540567,-1.5800129,11.042418,0.38049254,2,favorable
180156-1-2-0.wav,car_horn,0.07968359,0.10242638221153846,1837.8883499031606,-121.99683,117.9262,-15.454474,18.341503,-2.3823874,22.06512,-8.915671,19.032375,-5.6235404,8.655661,-0.37958086,8.396443,-2.747011,2,favorable
180156-1-3-0.wav,car_horn,0.06480689,0.09750600961538461,1680.4608815449317,-136.02467,131.15614,-30.616667,28.997791,-12.661179,13.851403,12.850902,6.044223,-6.1291704,17.741367,-4.749043,0.6112487,7.8198986,2,favorable
180156-1-4-0.wav,car_horn,0.092595585,0.13614755306603774,2095.48299651982,-103.2545,108.30447,-30.936916,19.623703,-6.8977513,14.065917,3.1146383,15.255765,-8.4573145,11.398647,-0.5857208,3.9525485,-1.3648474,0,moderado
180156-1-5-0.wav,car_horn,0.06930312,0.11143275669642858,1835.9504488844073,-121.10525,123.18221,-32.23682,21.31904,-5.3718705,12.500412,1.4559723,9.862005,-4.418557,11.016658,-5.974191,4.1101727,-0.35590792,0,moderado
180156-1-6-0.wav,car_horn,0.11662329,0.12537560096153846,1729.8907401012732,-112.718544,127.57334,-33.48785,22.278612,-9.8620825,22.247316,1.6124959,6.999181,-5.008309,9.348,-1.3324267,3.6791334,-2.2117462,0,moderado
180156-1-7-0.wav,car_horn,0.10520106,0.06374289772727272,1552.8483923015665,-123.695724,132.22084,-26.659418,8.013604,-3.5440834,18.600447,-5.200285,9.685659,-0.8514747,8.443813,-4.582495,5.487392,3.6688814,2,favorable
180156-1-8-0.wav,car_horn,0.13609083,0.10312124399038461,1607.1125534618154,-85.17692,148.1092,-65.9969,19.446484,-11.022797,29.27599,-10.622563,10.47474,-2.456124,8.75957,2.164858,6.4069543,-5.1759386,0,moderado
180156-1-9-0.wav,car_horn,0.10252398,0.10626220703125,1829.3461495306683,-107.42895,122.76665,-41.1317,23.67247,-6.9837823,18.844913,4.032709,17.608227,-1.254329,7.6526175,0.17881462,4.5594463,-0.6857821,2,favorable
180256-3-0-0.wav,dog_bark,0.0751766,0.07901124458092486,1672.061993867894,-453.30923,72.472565,-29.375475,-37.139214,-20.528399,-4.814287,3.251737,-0.0060082586,5.9678926,3.5241778,3.5976076,-0.31360742,0.45323345,2,favorable
180256-3-0-1.wav,dog_bark,0.05478962,0.06659535314306358,1698.733308638604,-481.25623,68.15314,-21.442375,-29.225225,-18.009617,-6.3340163,0.34739256,-3.353842,2.3084443,2.367969,2.9723608,-0.30132368,-0.48680472,2,favorable
180256-3-0-2.wav,dog_bark,0.06363296,0.07184790462427745,1409.9775761776043,-440.68,98.504395,-27.689304,-42.66949,-28.477846,-10.103297,0.69617707,-3.4997714,3.5390127,1.8302914,2.253887,-0.16487968,1.3071395,2,favorable
180256-3-0-3.wav,dog_bark,0.07015023,0.07557916365606937,1386.2553062823015,-438.40643,100.68829,-25.007849,-42.215065,-25.734833,-8.906365,2.0383282,-1.7945505,4.103872,1.9996427,1.8519548,0.20629089,2.8331912,2,favorable
180257-3-0-1.wav,dog_bark,0.108193606,0.085793555816474,1780.44679663178,-418.9497,55.236046,-5.784363,-16.199614,-10.7897415,-6.211017,-3.1497333,0.7536537,4.429588,10.841561,5.5319614,7.817892,6.201728,2,favorable
180257-3-0-3.wav,dog_bark,0.09693616,0.08154296875,1819.0901116789269,-434.90152,44.02017,-7.680932,-11.3042,-5.051765,-1.139377,3.0481246,5.989152,8.588928,12.099474,6.8051386,10.412867,6.384473,2,favorable
180257-3-0-4.wav,dog_bark,0.09296926,0.07711739071531792,1745.6417078594825,-431.89233,45.607155,-8.55833,-12.850509,-5.5184426,-0.3607199,3.7729807,7.2371235,9.16851,13.138315,7.635629,10.489959,6.064887,2,favorable
180257-3-0-5.wav,dog_bark,0.090489075,0.07836490697254335,1821.3620056849534,-453.30844,48.266605,-7.2258415,-11.686852,-4.0234876,0.90823966,4.3366237,8.196045,9.782636,13.210999,7.0889616,9.108174,4.83767,2,favorable
180937-4-0-11.wav,drilling,0.13820802,0.2024306809971098,3473.509742885748,-8.508243,61.33272,-3.856127,4.1983304,12.501504,4.392106,-0.7279496,7.50597,0.7886994,13.470813,-1.6552953,-2.9300268,-3.2718103,1,no_favorable
180937-4-0-13.wav,drilling,0.12768869,0.21349462608381503,3606.289401401275,-14.741191,55.457325,-3.4416149,6.680197,17.104086,7.729629,-0.031633917,7.502409,1.0795993,13.930459,-1.5547934,-3.7055445,-3.0618625,1,no_favorable
180937-4-0-14.wav,drilling,0.12440319,0.21486915191473988,3601.283055483623,-16.440302,53.116493,-7.1808977,7.7941318,16.979546,7.3535013,-1.5293744,6.750985,0.97580695,16.62122,-1.1794926,-4.6265926,-2.456643,1,no_favorable
180937-4-0-19.wav,drilling,0.11078109,0.21869072886560695,3792.1335303293718,-32.428295,48.01006,-1.5571462,9.339634,17.587627,8.23344,-0.30015153,7.916808,0.307878,15.231154,-2.0380118,-2.9570153,-2.2353413,1,no_favorable
180937-4-0-20.wav,drilling,0.12220449,0.23475038385115607,3943.493520218305,-42.518623,44.58603,7.048688,9.404593,14.585627,14.816965,1.5003942,10.793884,-0.7312247,14.681621,1.8953048,-1.9024894,0.6952301,1,no_favorable
180937-4-1-12.wav,drilling,0.1664248,0.2693195673771676,3809.339289966746,23.097378,38.926514,-14.927266,8.242169,8.1577,9.972319,1.1771412,11.102865,-0.9619951,10.753654,-5.6668925,-0.30604032,-2.7140164,1,no_favorable
180937-4-1-20.wav,drilling,0.16606711,0.27141663656069365,3821.9464303227282,22.963245,42.141827,-10.065325,8.150272,10.491457,14.519915,0.73366493,10.213578,-2.4102325,11.01477,-4.994971,1.1603674,-4.9331183,1,no_favorable
180937-4-1-27.wav,drilling,0.15277247,0.23477578576589594,3606.904253392521,7.73652,51.852623,-5.899949,7.5377164,14.778398,12.389411,-3.6297395,5.4168897,-2.6039271,12.262777,-4.742367,-2.489638,-2.5100784,1,no_favorable
180937-4-1-30.wav,drilling,0.16706055,0.22337879335260116,3529.448495961836,14.264042,58.945404,-2.4558063,2.1717587,13.077025,7.196435,-5.94469,4.800299,-1.5366479,15.752163,-4.364089,-5.195008,-6.1576443,1,no_favorable
180937-4-1-46.wav,drilling,0.14536151,0.2181205970014451,3666.8640581537547,-2.920046,55.37885,3.341605,6.317298,7.97494,6.289569,0.65876776,10.264815,-2.7563398,12.891234,-1.4391786,-0.7499535,-2.751123,1,no_favorable
180937-4-1-47.wav,drilling,0.15797049,0.21247854949421965,3547.1103319068025,3.4647288,61.114162,3.0997908,4.085542,6.497619,3.6275678,-1.0685049,7.431185,-3.9209654,13.787598,-2.069906,-1.2569634,-2.6583545,1,no_favorable
180937-4-1-54.wav,drilling,0.119344845,0.19892239432803469,3754.86330581965,-30.45042,53.058266,7.5575337,9.163529,13.368361,5.536648,-0.7239341,8.989951,-1.464513,12.954898,0.034960575,-0.13109744,-2.4634469,1,no_favorable
180937-4-2-1.wav,drilling,0.14652231,0.17092666184971098,3120.8511533831643,-10.2846985,71.047035,-12.245474,0.6164202,13.711956,8.01906,-0.81488264,5.1821575,-2.2191436,14.440947,-4.7036915,-1.5427041,-4.4603577,1,no_favorable
180937-4-2-2.wav,drilling,0.123551354,0.1665151959898844,3300.859860484637,-34.25557,64.92621,-2.9171348,6.120401,14.6520405,8.676046,-0.9114196,4.106228,-3.3234832,14.118308,-3.818764,-0.74761903,-4.2118893,1,no_favorable
180937-4-3-12.wav,drilling,0.13237609,0.26245822796242774,4022.5272979313263,-5.153114,34.16896,-4.521881,18.54271,14.41764,12.177187,-4.2357945,8.56463,-3.573265,10.839067,-5.510226,3.0534754,-4.2624464,1,no_favorable
180937-4-3-9.wav,drilling,0.13308087,0.26295779895231214,3912.1521546536587,-3.2473857,33.223625,-9.476453,20.699417,14.758584,11.772948,-2.5750177,7.4796596,-5.4442153,10.374964,-3.6063445,2.7155392,0.72420967,1,no_favorable
180937-7-0-0.wav,jackhammer,0.11478002,0.07904793623554913,2090.8093826081313,-71.301834,108.46466,-19.51578,16.194391,9.714606,4.966825,10.696918,0.12232309,7.574419,16.603151,-4.3384852,6.257183,-1.1891303,2,favorable
180937-7-0-1.wav,jackhammer,0.10832013,0.07979305906791907,2070.5380651135997,-74.957954,109.59374,-16.74424,14.057423,13.372474,6.6008697,7.7503276,-1.2293015,5.912232,15.852327,-4.145251,4.681542,-1.4776828,2,favorable
180937-7-0-2.wav,jackhammer,0.1001124,0.08568348085260116,2037.335418029177,-78.052765,112.727486,-20.358082,11.472735,12.899923,6.2678385,5.0101395,-4.158311,3.9857132,16.370287,-3.4415584,4.1793985,-2.541977,0,moderado
180937-7-0-4.wav,jackhammer,0.097502336,0.08421299223265896,1987.7800014964425,-92.31822,114.141685,-22.121374,9.381037,15.989405,7.8964524,5.940108,-3.9305353,4.2101912,17.252207,-3.581515,4.330514,-3.0893822,0,moderado
180937-7-0-5.wav,jackhammer,0.09682717,0.08890952402456648,2049.627898023015,-84.23713,111.46674,-25.082737,9.054858,18.286272,7.3267665,5.8646164,-2.6605282,5.702604,18.264761,-4.8533354,3.0705185,-2.1944225,0,moderado
180937-7-0-6.wav,jackhammer,0.09353097,0.08306143876445087,2014.2732236510576,-89.96797,112.52723,-23.934341,11.177823,18.881248,7.399379,6.0570865,-2.2739308,5.672218,17.875391,-4.498797,3.43489,-0.8259755,2,favorable
180937-7-1-0.wav,jackhammer,0.09231763,0.07751535404624277,1870.394834171595,-98.45927,122.63482,-15.510212,5.8685284,8.061897,6.0390244,9.227233,3.0159492,7.7218223,11.746383,-8.976518,2.8812335,-4.359799,2,favorable
180937-7-1-1.wav,jackhammer,0.09502152,0.07839030888728324,1933.947415340327,-94.01592,118.75077,-14.381338,5.0639973,12.768673,7.458978,7.5951424,-1.8349228,5.696127,13.592203,-6.450988,1.8377234,-5.8121657,0,moderado
180937-7-1-10.wav,jackhammer,0.07987229,0.07450946080202313,1826.385107230257,-138.57494,119.57262,-11.523676,13.985504,12.624352,6.2030725,8.436999,4.80602,-2.4741027,13.364199,-5.4672318,1.5117762,-4.6069236,2,favorable
180937-7-1-11.wav,jackhammer,0.09755695,0.09689137012283237,2115.348302801694,-83.896255,108.242004,-27.23018,6.82679,11.827917,10.438361,5.9954853,-0.15424545,1.1312561,13.566247,-6.818923,-0.8358718,-5.486421,0,moderado
180937-7-1-12.wav,jackhammer,0.097687624,0.09354678468208093,2098.2553410003375,-88.37096,108.60107,-26.130842,6.7357206,13.613273,10.295273,5.389012,-1.3250391,0.6490469,13.294723,-6.599131,-1.6324058,-5.195176,0,moderado
180937-7-1-13.wav,jackhammer,0.091714,0.0909811912933526,2095.3351007010324,-90.582924,109.62213,-23.334038,7.912046,12.930259,7.6279197,6.1512866,-0.75619364,0.3330849,12.253106,-6.559025,-1.2633178,-6.6722455,0,moderado
180937-7-1-14.wav,jackhammer,0.09055396,0.09332098988439307,2040.8924376342757,-84.4124,114.67569,-23.052176,7.5961785,7.819342,1.924769,6.0639763,2.792489,0.8093142,9.839895,-7.132993,-0.13891348,-7.4536223,0,moderado
180937-7-1-15.wav,jackhammer,0.0670254,0.0648002845014451,1690.1325177608799,-170.51582,124.70447,-2.6315691,17.261635,11.495815,0.5354162,10.080063,8.422239,-3.9707937,10.252632,-4.1968503,3.6950774,-4.145583,2,favorable
180937-7-1-2.wav,jackhammer,0.098718956,0.08167280075867052,1991.718074863656,-86.182205,115.03017,-14.759235,6.576773,15.036519,7.632015,4.38582,-4.947461,4.0866256,14.318953,-4.4575934,1.5507834,-6.5348005,0,moderado
180937-7-1-3.wav,jackhammer,0.09927876,0.0797507225433526,1904.8529612763148,-88.096016,119.69459,-15.434909,7.1399055,15.697395,6.3765855,1.124535,-3.4379296,3.244534,14.485707,-3.7542613,1.5445917,-5.2866874,0,moderado
180937-7-1-4.wav,jackhammer,0.09644078,0.07758591492052024,1887.2587363589946,-93.478806,120.64138,-14.079823,7.0725293,14.282182,6.331911,2.8074167,-1.1937582,3.3380125,14.55284,-3.8994308,2.2754295,-5.6696954,0,moderado
180937-7-1-5.wav,jackhammer,0.08944959,0.06924844201589596,1841.3650308946226,-113.003876,121.54857,-9.269508,9.200704,12.441505,6.524462,6.2482896,0.0797135,4.1778693,13.546308,-2.2182953,5.60041,-6.7068543,2,favorable
180937-7-1-6.wav,jackhammer,0.08463637,0.058844946712427744,1718.6057502187687,-143.6792,123.25303,-2.6509078,16.000284,14.293765,6.3760967,9.866188,2.0457761,1.5865707,13.285401,-0.9312093,7.8563943,-5.5617747,2,favorable
180937-7-1-7.wav,jackhammer,0.09093035,0.0652688087066474,1792.1150281601458,-126.544174,120.87352,-6.67292,14.074325,14.809027,7.3108363,11.715855,0.84634966,1.3076749,12.842455,-4.8695765,6.481164,-4.7814407,2,favorable
180937-7-1-8.wav,jackhammer,0.10248989,0.0790987400650289,1887.9837302457322,-84.27284,121.669846,-20.091536,7.788148,8.9120035,6.441133,7.9055333,1.2413568,3.883883,11.096133,-8.089281,3.9066193,-3.5445344,0,moderado
180937-7-1-9.wav,jackhammer,0.0899615,0.06997663023843931,1720.584442112047,-129.2857,126.324554,-11.271506,14.023028,9.304238,3.8046138,7.5390964,5.582842,-0.8270306,11.398238,-6.4672627,2.708251,-2.3166623,2,favorable
180937-7-2-0.wav,jackhammer,0.09580392,0.10047586253612717,2103.79293215474,-79.81641,111.78484,-24.307306,-4.149634,5.295935,9.834,8.637374,5.18961,2.4250858,12.872979,-6.5684795,2.0865412,-3.7641864,0,moderado
180937-7-2-1.wav,jackhammer,0.101102374,0.09850862536127168,2049.3744647788603,-75.54927,114.89512,-23.48634,-5.279875,5.109057,7.523242,6.5910525,5.750042,4.3423586,12.876588,-7.2018604,2.4131417,-2.6384382,0,moderado
180937-7-2-10.wav,jackhammer,0.09206863,0.0885454299132948,1916.1659262763337,-92.6285,122.1331,-23.127811,-2.3391087,10.606425,5.9310107,5.429721,3.1757953,4.2692533,13.2482195,-5.505437,1.3225167,-4.326819,0,moderado
180937-7-2-2.wav,jackhammer,0.10427746,0.09222306268063583,1910.0996439066764,-79.96193,121.66082,-24.901937,-5.569386,6.261504,9.583567,3.6033838,4.7749777,2.9119534,13.673289,-4.507521,1.8420764,-2.2508771,0,moderado
180937-7-2-3.wav,jackhammer,0.09319617,0.08475489974710983,1847.8067208857356,-98.481735,123.94244,-21.481115,-1.0273076,9.269042,9.458881,3.3985095,4.114013,1.3035655,14.538381,-4.652259,0.46573272,-2.709678,0,moderado
180937-7-2-4.wav,jackhammer,0.08603861,0.0861012012283237,1938.1453340420155,-101.4904,119.32677,-17.041956,2.6754663,9.970963,5.044058,4.4319234,4.630236,3.338962,14.428078,-6.3601737,-0.22876823,-3.00093,0,moderado
180937-7-2-5.wav,jackhammer,0.08735535,0.08766200776734104,2006.0215155553406,-94.11171,116.493835,-16.850939,2.7871249,10.573664,4.1133313,5.2565813,4.577628,4.6540794,13.346338,-6.9695883,0.35431734,-2.5093453,0,moderado
180937-7-2-6.wav,jackhammer,0.081036486,0.0779556539017341,1854.4278924356329,-111.39015,124.19627,-16.719112,2.4324908,13.157567,5.7359376,7.7317605,4.7329645,5.311725,11.372976,-8.244511,-0.0010351721,-2.1148176,2,favorable
180937-7-2-7.wav,jackhammer,0.079300724,0.07152614703757225,1717.2138547388631,-121.74975,130.90553,-18.644184,4.2979,13.737005,5.7784,8.136311,5.609309,5.656994,10.855578,-8.32929,-0.5366402,-1.7460946,2,favorable
180937-7-2-8.wav,jackhammer,0.08312435,0.07662346459537572,1736.4429865443212,-114.37157,130.28116,-22.298712,4.454971,12.863823,5.544835,6.583149,5.2234855,6.8497286,11.935573,-8.365205,-0.23060009,-1.6779418,2,favorable
180937-7-2-9.wav,jackhammer,0.0868284,0.08232478323699421,1803.0998069896252,-105.97042,127.58406,-22.972105,0.69480956,12.313403,5.8732104,5.9144735,3.494882,6.1180277,13.274031,-7.3763433,0.1682809,-2.6096377,0,moderado
180937-7-3-0.wav,jackhammer,0.1816412,0.26451013818641617,3691.4386736588067,27.719814,42.971504,-21.224611,5.3206806,5.168004,5.413035,0.37378874,6.7199645,1.4285313,14.538101,-1.835626,-0.6128622,-1.382905,1,no_favorable
180937-7-3-1.wav,jackhammer,0.15412465,0.21641584627890173,3279.504030576058,10.940768,57.85714,-24.45089,3.8833544,2.80651,7.96546,-0.31557867,11.1062,-0.529366,15.492932,-2.9335485,0.5921328,-3.754201,1,no_favorable
180937-7-3-10.wav,jackhammer,0.15148628,0.2786787617413295,3890.532308427255,13.480902,38.106255,-11.356589,9.868305,6.6448035,7.449709,-0.53941804,10.917208,-2.8011727,12.337843,-5.7433043,0.6391213,-3.6684303,1,no_favorable
180937-7-3-11.wav,jackhammer,0.1594141,0.27480073609104044,3882.9808036253444,18.0085,36.737995,-13.827119,9.0912075,7.996076,9.84462,0.29262894,10.709312,-1.5282506,11.536775,-5.7886724,0.5310515,-3.241024,1,no_favorable
180937-7-3-12.wav,jackhammer,0.16901328,0.2725089188945087,3803.280581652131,24.580006,38.6478,-15.320233,9.405912,9.368323,10.653215,0.3774298,10.059087,-2.069723,11.382922,-5.70051,-0.3860039,-1.9859664,1,no_favorable
180937-7-3-13.wav,jackhammer,0.16756582,0.2777671152456647,3823.183649001351,23.293833,38.495537,-13.552275,10.407565,11.202573,12.220303,-1.0045218,8.392455,-1.6276875,12.85161,-5.289518,0.3164518,-2.3074791,1,no_favorable
180937-7-3-14.wav,jackhammer,0.16743316,0.2731242097182081,3805.92527904007,22.424915,39.0979,-13.77427,10.633178,11.796365,12.154241,-0.59141016,6.920674,0.012553993,13.814291,-5.4626865,0.31372,-3.688242,1,no_favorable
180937-7-3-15.wav,jackhammer,0.16677739,0.2587467259754335,3717.312064754224,22.148235,42.031322,-13.724592,11.887165,10.128003,10.929902,1.8260307,7.6162033,-0.8350181,12.817194,-5.316898,-0.9383903,-4.440756,1,no_favorable
180937-7-3-17.wav,jackhammer,0.1677525,0.26715193731936415,3798.6242777062107,22.576048,40.486046,-11.887027,9.654879,12.322718,13.694642,2.5885718,8.194052,-4.3446813,12.526065,-2.974041,0.007388385,-3.7666876,1,no_favorable
180937-7-3-18.wav,jackhammer,0.17110611,0.27089448609104044,3799.5166478390993,25.453348,40.521534,-12.844535,9.840802,10.218345,13.153387,2.5958316,9.570455,-4.115568,12.420671,-4.2268286,0.3508138,-4.508752,1,no_favorable
180937-7-3-19.wav,jackhammer,0.16894422,0.2697485774927746,3796.843034805186,24.471615,41.6396,-11.952389,9.126756,9.803032,13.773048,1.8282689,10.490079,-2.4794486,10.820198,-4.907128,1.365019,-5.2478676,1,no_favorable
180937-7-3-2.wav,jackhammer,0.15361474,0.2128736903901734,3270.1907457103603,8.587612,57.730007,-23.370054,6.0944924,3.2832413,8.447574,1.1257958,9.976055,-1.7573408,14.686893,-3.3566372,0.1804834,-5.560088,1,no_favorable
180937-7-3-20.wav,jackhammer,0.16387618,0.2719670113800578,3828.4405624137953,20.966356,42.476124,-9.163591,8.361348,11.1992035,14.912245,0.70510066,10.43098,-2.2333424,11.566185,-4.790349,1.3450214,-4.0719213,1,no_favorable
180937-7-3-21.wav,jackhammer,0.17757846,0.2774848717485549,3857.977558771826,23.443361,41.12134,-10.4744,7.530275,11.385288,13.482854,1.5399784,13.066179,-2.4082198,11.52112,-4.4217043,-0.9415128,-3.470776,1,no_favorable
180937-7-3-22.wav,jackhammer,0.17357838,0.26231710621387283,3767.6588149863223,18.523237,43.58566,-10.673511,8.018166,12.328671,13.819548,1.1676645,14.129073,-1.786156,11.59713,-4.5202136,-2.9071898,-2.3813236,1,no_favorable
180937-7-3-23.wav,jackhammer,0.1575177,0.2416879290101156,3622.397759678989,13.853248,49.412437,-9.620569,8.738063,12.7562475,13.81538,0.13013567,10.623647,-2.6239004,11.580516,-4.6059823,-1.2433423,-1.0929526,1,no_favorable
180937-7-3-24.wav,jackhammer,0.16253819,0.24079039468930635,3604.063147889933,17.257565,49.99107,-10.087938,8.477725,13.770884,11.303416,-1.185951,7.756759,-5.01291,10.312058,-3.428827,-0.24932498,-2.0006633,1,no_favorable
180937-7-3-26.wav,jackhammer,0.1522295,0.23151869580924855,3581.3483474234745,7.1359158,52.019234,-7.410869,6.914758,15.023849,13.498512,-3.0345047,4.983782,-2.9200969,11.587084,-4.716457,-1.9507923,-1.836513,1,no_favorable
180937-7-3-27.wav,jackhammer,0.15158114,0.23653980762283236,3630.210098503409,7.7336764,52.15258,-4.5466805,7.156346,13.90438,10.685446,-4.2351294,5.317818,-2.0945559,12.594718,-4.7483907,-2.8327043,-3.3101573,1,no_favorable
180937-7-3-28.wav,jackhammer,0.15969636,0.23051390895953758,3560.6986819802933,12.430247,55.45824,-4.9440713,5.6411414,12.9076185,8.17053,-6.1094203,5.0220656,-1.5596434,14.171146,-4.9703608,-3.3575137,-5.1634316,1,no_favorable
180937-7-3-29.wav,jackhammer,0.16728394,0.22409569183526012,3511.373159666725,15.121712,58.663696,-4.301762,2.5504718,12.788056,7.240308,-6.129273,4.9659624,-1.0234125,15.358723,-4.470995,-4.565448,-6.276139,1,no_favorable
